AT_DIA.ECSCF_RT_COLLECTION.AT_RTCOLLECTION_DIA_ECSCF_3870_MAGDE;msa5at6.de.t-internal.com;3870
CORE.SFTP_COLLECTION_KEY.AT_Coll_SDP_SDP58_STATISTIC_PREPAID;10.236.48.49;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SDP_SDP59_STATISTIC_PREPAID;10.236.48.50;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SDP_SDP60_STATISTIC_PREPAID;10.236.56.28;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS05_XTC;10.236.34.3;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SDP_SDP61_STATISTIC_PREPAID;10.236.56.29;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SDP_SDP62_STATISTIC_PREPAID;10.236.56.27;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SDP_SDP63_STATISTIC_PREPAID;10.236.56.26;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SDP_SDP64_STATISTIC_PREPAID;10.236.56.18;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SDP_SDP65_STATISTIC_PREPAID;10.236.56.17;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SDP_SDP66_STATISTIC_PREPAID;10.244.20.28;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SDP_SDP67_STATISTIC_PREPAID;10.244.20.27;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SDP_SDP68_STATISTIC_PREPAID;10.244.20.18;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SDP_SDP69_STATISTIC_PREPAID;10.244.20.17;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SDP_SDP70_STATISTIC_PREPAID;10.236.48.49;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS00_NOTIF;10.244.15.65;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SDP_SDP71_STATISTIC_PREPAID;10.236.48.50;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SDP_SDP72_STATISTIC_PREPAID;10.236.56.28;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SDP_SDP73_STATISTIC_PREPAID;10.236.56.29;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_D4A_CAS;10.236.34.69;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_DAWN_DAWN1;10.248.159.44;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_LTPVIDEO_VIDEO;10.248.159.44;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_LTPVIDEO_VIDEO_only_reproc;10.105.13.18;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_CLH2DWH_DDR;10.171.243.83;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SGS_SGS03_TCP_ERI_SGSN_00;10.105.13.155;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS01_NOTIF;10.244.15.66;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SGS_SGS03_TCP_ERI_SGSN_WW00;10.105.13.155;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_DAWN_EOS01;10.248.159.44;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_DCPPGW_DCP01_ERI;10.171.243.240;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_DCPSMS_SMS_ERI;10.171.243.240;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SGS_SFTP6_TCP_ERI_SGSN_sftp_from_146;10.96.165.146;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SGS_SFTP7_TCP_ERI_SGSN_sftp_from_147;10.96.165.147;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SGS_SFTP8_TCP_ERI_SGSN_sftp_from_148;10.96.165.148;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SGS_SFTP9_TCP_ERI_SGSN_sftp_from_149;10.96.165.149;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_GGS_PGW03_ERI_WW_Biere;10.105.13.119;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS02_NOTIF;10.244.15.67;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_GGS_PGW03_ERI_TMA_Biere;10.105.13.119;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_GGS_SFTP1_UDP_ERI_PGW_sftp_from_vtc;10.15.79.199;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_GGS_SFTP2_UDP_ERI_PGW_sftp_from_grz;10.15.114.87;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_GGS_SFTP3_UDP_ERI_PGW_sftp_from_vix;10.15.146.87;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_GGS_SFTP4_UDP_ERI_PGW_sftp_from_slz;10.15.178.87;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SGS_SFTP1_UDP_ERI_SGW_sftp_from_vtc;10.15.79.199;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SGS_SFTP2_UDP_ERI_SGW_sftp_from_grz;10.15.114.87;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SGS_SFTP3_UDP_ERI_SGW_sftp_from_vix;10.15.146.87;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SGS_SFTP4_UDP_ERI_SGW_sftp_from_slz;10.15.178.87;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SGS_SGW03_00;10.105.13.155;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS03_NOTIF;10.236.34.1;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SGS_SGW03_01;10.105.13.155;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SGS_SGW03_02;10.105.13.155;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SGS_SGW03_03;10.105.13.155;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SGS_SGW03_04;10.105.13.155;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SGS_SGW03_05;10.105.13.155;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SGS_SGW03_06;10.105.13.155;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SGS_SGW03_07;10.105.13.155;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SGS_SGW03_08;10.105.13.155;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SGS_SGW03_09;10.105.13.155;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SGS_SGW03_10;10.105.13.155;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS04_NOTIF;10.236.34.2;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SGS_SGW03_11;10.105.13.155;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SGS_SGW03_12;10.105.13.155;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SGS_SGW03_13;10.105.13.155;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SGS_SGW03_14;10.105.13.155;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SGS_SGW03_15;10.105.13.155;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SGS_SGW03_WW00;10.105.13.155;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SGS_SGW03_WW01;10.105.13.155;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SGS_SGW03_WW02;10.105.13.155;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SGS_SGW03_WW03;10.105.13.155;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_CLH2DWH_BSR;10.171.243.83;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS05_NOTIF;10.236.34.3;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS00_LCSC;10.244.15.65;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS01_LCSC;10.244.15.66;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS02_LCSC;10.244.15.67;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS03_LCSC;10.236.34.1;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS04_LCSC;10.236.34.2;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS05_LCSC;10.236.34.3;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS00_INA;10.244.15.65;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS01_INA;10.244.15.66;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS02_INA;10.244.15.67;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS03_INA;10.236.34.1;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS04_INA;10.236.34.2;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS05_INA;10.236.34.3;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS00_OUTP;10.244.15.65;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS01_OUTP;10.244.15.66;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS02_OUTP;10.244.15.67;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS03_OUTP;10.236.34.1;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS04_OUTP;10.236.34.2;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS05_OUTP;10.236.34.3;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS00_RECH;10.244.15.65;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS01_RECH;10.244.15.66;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS02_RECH;10.244.15.67;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS03_RECH;10.236.34.1;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS04_RECH;10.236.34.2;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS05_RECH;10.236.34.3;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_T3I_DWH320;10.248.156.65;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_T3I_DWH311;10.248.156.65;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_VAS_VAS01;10.248.156.21;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS00_FIXCHARGE;10.244.15.65;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS06_RECH;10.244.15.79;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS07_RECH;10.244.15.80;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS01_FIXCHARGE;10.244.15.66;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS06_OUTP;10.244.15.79;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS07_OUTP;10.244.15.80;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS06_INA;10.244.15.79;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS07_INA;10.244.15.80;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS06_LCSC;10.244.15.79;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS07_LCSC;10.244.15.80;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS06_NOTIF;10.244.15.79;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS07_NOTIF;10.244.15.80;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS06_XTC;10.244.15.79;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS07_XTC;10.244.15.80;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS02_FIXCHARGE;10.244.15.67;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS06_FIXCHARGE;10.244.15.79;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS07_FIXCHARGE;10.244.15.80;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SDP_SDP01;10.244.20.17;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SDP_SDP02;10.244.20.18;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SDP_SDP03;10.244.20.27;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SDP_SDP04;10.244.20.28;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SDP_SDP05;10.236.56.17;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SDP_SDP06;10.236.56.18;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SDP_SDP07;10.236.56.26;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_SDP_SDP08;10.236.56.27;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS03_FIXCHARGE;10.236.34.1;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS08_RECH;10.236.34.15;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS09_RECH;10.236.34.16;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS08_OUTP;10.236.34.15;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS09_OUTP;10.236.34.16;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS08_INA;10.236.34.15;22
CORE.SFTP_COLLECTION_KEY.AT_Coll_OCS_OCS09_INA;10.236.34.16;22
CORE.SFTP_NSN_COLLECTION_KEY.AT_Coll_TAS_TAS09;10.244.25.106;22
CORE.SFTP_NSN_COLLECTION_KEY.AT_Coll_TAS_TAS10;10.244.25.106;22
CORE.SFTP_NSN_COLLECTION_KEY.AT_Coll_TAS_TAS11;10.244.25.107;22
CORE.SFTP_NSN_COLLECTION_KEY.AT_Coll_TAS_TAS12;10.244.25.107;22
CORE.SFTP_NSN_COLLECTION_KEY.AT_Coll_TAS_TAS01;10.244.25.90;22
CORE.SFTP_NSN_COLLECTION_KEY.AT_Coll_TAS_TAS02;10.244.25.90;22
CORE.SFTP_NSN_COLLECTION_KEY.AT_Coll_TAS_TAS03;10.244.25.91;22
CORE.SFTP_NSN_COLLECTION_KEY.AT_Coll_TAS_TAS04;10.244.25.91;22
CORE.SFTP_NSN_COLLECTION_KEY.AT_Coll_TAS_TAS05;10.244.25.74;22
CORE.SFTP_NSN_COLLECTION_KEY.AT_Coll_TAS_TAS06;10.244.25.74;22
CORE.SFTP_NSN_COLLECTION_KEY.AT_Coll_TAS_TAS07;10.244.25.75;22
